fileID	Analysis round	Database	Kr2 confidence	Senterica reads in library	S.ent reads correctly IDed	S.ent reads assigned higher	Unclassified	S.ent reads incorrectly assigned	Tot reads IDed as Salm	False positives	Hits to SSRs	S.ent hits to SSRs	SSRs False Pos	Recall_Kr2	Recall_SSRs	Precision Kr2	Precision SSRs
salm100000rep4_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100000	92575	6196	1169	60	92598	23	9292	9292	0	0.92575	0.09292	0.9997516145057128	1.0
salm100000rep4_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100000	81819	16745	1421	15	81821	2	8957	8957	0	0.81819	0.08957	0.9999755563975019	1.0
salm100000rep4_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100000	56864	40578	2554	4	56864	0	7736	7736	0	0.56864	0.07736	1.0	1.0
salm100000rep4_kr2plrename_c1	Round1-2	kr2plrename	c1	100000	9274	47427	43299	0	9274	0	2429	2429	0	0.09274	0.02429	1.0	1.0
salm10000rep7_kr2plrename_c0	Round1-2	kr2plrename	c0	10000	9774	117	48	61	13890	4116	929	914	15	0.9774	0.0914	0.703671706263499	0.9838536060279871
salm10000rep7_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	10000	9285	590	119	6	9315	30	900	900	0	0.9285	0.09	0.9967793880837359	1.0
salm10000rep7_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	10000	8228	1625	147	0	8230	2	857	857	0	0.8228	0.0857	0.9997569866342649	1.0
salm10000rep7_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	10000	5655	4082	263	0	5655	0	731	731	0	0.5655	0.0731	1.0	1.0
salm10000rep7_kr2plrename_c1	Round1-2	kr2plrename	c1	10000	926	4821	4253	0	926	0	210	210	0	0.0926	0.021	1.0	1.0
salm10000rep8_kr2plrename_c0	Round1-2	kr2plrename	c0	10000	9785	91	55	69	13858	4073	990	977	13	0.9785	0.0977	0.7060903449271179	0.9868686868686869
salm10000rep8_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	10000	9231	648	117	4	9266	35	966	966	0	0.9231	0.0966	0.9962227498381179	1.0
salm10000rep8_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	10000	8153	1708	137	2	8153	0	942	942	0	0.8153	0.0942	1.0	1.0
salm10000rep8_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	10000	5654	4099	246	1	5654	0	824	824	0	0.5654	0.0824	1.0	1.0
salm10000rep8_kr2plrename_c1	Round1-2	kr2plrename	c1	10000	910	4718	4372	0	910	0	245	245	0	0.091	0.0245	1.0	1.0
salm100rep14_kr2plrename_c0	Round1-2	kr2plrename	c0	100	98	0	0	2	4267	4169	27	8	19	0.98	0.08	0.022966955706585423	0.2962962962962963
salm100rep14_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100	93	6	1	0	129	36	8	8	0	0.93	0.08	0.7209302325581395	1.0
salm100rep14_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100	79	20	1	0	80	1	8	8	0	0.79	0.08	0.9875	1.0
salm100rep14_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100	58	38	4	0	58	0	8	8	0	0.58	0.08	1.0	1.0
salm100rep14_kr2plrename_c1	Round1-2	kr2plrename	c1	100	14	46	40	0	14	0	4	4	0	0.14	0.04	1.0	1.0
salm100rep12_kr2plrename_c0	Round1-2	kr2plrename	c0	100	99	1	0	0	4282	4183	29	13	16	0.99	0.13	0.023120037365716956	0.4482758620689655
salm100rep12_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100	90	10	0	0	118	28	13	13	0	0.9	0.13	0.7627118644067796	1.0
salm100rep12_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100	78	21	1	0	82	4	11	11	0	0.78	0.11	0.9512195121951219	1.0
salm100rep12_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100	51	47	2	0	51	0	8	8	0	0.51	0.08	1.0	1.0
salm100rep12_kr2plrename_c1	Round1-2	kr2plrename	c1	100	4	49	47	0	4	0	1	1	0	0.04	0.01	1.0	1.0
salm10000rep1_kr2plrename_c0	Round1-2	kr2plrename	c0	10000	9774	104	49	73	13792	4018	985	966	19	0.9774	0.0966	0.7086716937354989	0.9807106598984772
salm10000rep1_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	10000	9282	592	118	8	9318	36	954	954	0	0.9282	0.0954	0.9961365099806826	1.0
salm10000rep1_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	10000	8202	1651	146	1	8203	1	909	909	0	0.8202	0.0909	0.9998780933804705	1.0
salm10000rep1_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	10000	5664	4065	271	0	5664	0	784	784	0	0.5664	0.0784	1.0	1.0
salm10000rep1_kr2plrename_c1	Round1-2	kr2plrename	c1	10000	914	4788	4298	0	914	0	250	250	0	0.0914	0.025	1.0	1.0
salm100rep9_kr2plrename_c0	Round1-2	kr2plrename	c0	100	99	0	0	1	4176	4077	28	11	17	0.99	0.11	0.023706896551724137	0.39285714285714285
salm100rep9_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100	93	6	1	0	129	36	10	10	0	0.93	0.1	0.7209302325581395	1.0
salm100rep9_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100	84	15	1	0	87	3	10	10	0	0.84	0.1	0.9655172413793104	1.0
salm100rep9_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100	54	43	3	0	54	0	9	9	0	0.54	0.09	1.0	1.0
salm100rep9_kr2plrename_c1	Round1-2	kr2plrename	c1	100	8	48	44	0	8	0	3	3	0	0.08	0.03	1.0	1.0
salm100000rep2_kr2plrename_c0	Round1-2	kr2plrename	c0	100000	97753	1008	530	709	101824	4071	9487	9464	23	0.97753	0.09464	0.9600192489000628	0.9975756298092127
salm100000rep2_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100000	92550	6234	1150	66	92575	25	9320	9320	0	0.9255	0.0932	0.9997299486902511	1.0
salm100000rep2_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100000	81716	16863	1405	16	81716	0	8948	8948	0	0.81716	0.08948	1.0	1.0
salm100000rep2_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100000	56841	40631	2527	1	56841	0	7770	7770	0	0.56841	0.0777	1.0	1.0
salm100000rep2_kr2plrename_c1	Round1-2	kr2plrename	c1	100000	9099	47784	43117	0	9099	0	2377	2377	0	0.09099	0.02377	1.0	1.0
salm100rep6_kr2plrename_c0	Round1-2	kr2plrename	c0	100	97	1	1	1	4310	4213	29	14	15	0.97	0.14	0.022505800464037124	0.4827586206896552
salm100rep6_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100	91	7	2	0	127	36	14	14	0	0.91	0.14	0.7165354330708661	1.0
salm100rep6_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100	82	16	2	0	83	1	14	14	0	0.82	0.14	0.9879518072289156	1.0
salm100rep6_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100	60	36	4	0	60	0	11	11	0	0.6	0.11	1.0	1.0
salm100rep6_kr2plrename_c1	Round1-2	kr2plrename	c1	100	12	42	46	0	12	0	1	1	0	0.12	0.01	1.0	1.0
salm100000rep11_kr2plrename_c0	Round1-2	kr2plrename	c0	100000	97716	1022	547	715	101791	4075	9540	9523	17	0.97716	0.09523	0.959966991187826	0.9982180293501048
salm100000rep11_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100000	92598	6120	1218	64	92631	33	9389	9389	0	0.92598	0.09389	0.9996437477734236	1.0
salm100000rep11_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100000	81840	16678	1465	17	81841	1	9021	9021	0	0.8184	0.09021	0.9999877811854694	1.0
salm100000rep11_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100000	56966	40401	2630	3	56966	0	7813	7813	0	0.56966	0.07813	1.0	1.0
salm100000rep11_kr2plrename_c1	Round1-2	kr2plrename	c1	100000	9227	47436	43337	0	9227	0	2335	2335	0	0.09227	0.02335	1.0	1.0
salm10000rep15_kr2plrename_c0	Round1-2	kr2plrename	c0	10000	9761	114	60	65	13939	4178	943	927	16	0.9761	0.0927	0.7002654422842385	0.9830328738069989
salm10000rep15_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	10000	9210	661	121	8	9244	34	914	914	0	0.921	0.0914	0.9963219385547382	1.0
salm10000rep15_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	10000	8095	1758	146	1	8097	2	871	871	0	0.8095	0.0871	0.9997529949363962	1.0
salm10000rep15_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	10000	5692	4061	246	1	5692	0	750	750	0	0.5692	0.075	1.0	1.0
salm10000rep15_kr2plrename_c1	Round1-2	kr2plrename	c1	10000	946	4777	4277	0	946	0	249	249	0	0.0946	0.0249	1.0	1.0
salm10000rep3_kr2plrename_c0	Round1-2	kr2plrename	c0	10000	9794	98	43	65	13835	4041	949	934	15	0.9794	0.0934	0.7079147090711962	0.9841938883034773
salm10000rep3_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	10000	9300	594	101	5	9332	32	921	921	0	0.93	0.0921	0.9965709387055294	1.0
salm10000rep3_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	10000	8227	1646	126	1	8231	4	890	890	0	0.8227	0.089	0.9995140323168509	1.0
salm10000rep3_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	10000	5684	4090	226	0	5684	0	767	767	0	0.5684	0.0767	1.0	1.0
salm10000rep3_kr2plrename_c1	Round1-2	kr2plrename	c1	10000	914	4855	4231	0	914	0	263	263	0	0.0914	0.0263	1.0	1.0
salm100rep10_kr2plrename_c0	Round1-2	kr2plrename	c0	100	95	3	1	1	4220	4125	25	7	18	0.95	0.07	0.022511848341232227	0.28
salm100rep10_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100	91	7	2	0	128	37	6	6	0	0.91	0.06	0.7109375	1.0
salm100rep10_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100	82	16	2	0	85	3	6	6	0	0.82	0.06	0.9647058823529412	1.0
salm100rep10_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100	53	45	2	0	53	0	5	5	0	0.53	0.05	1.0	1.0
salm100rep10_kr2plrename_c1	Round1-2	kr2plrename	c1	100	11	51	38	0	11	0	1	1	0	0.11	0.01	1.0	1.0
salm10000rep17_kr2plrename_c0	Round1-2	kr2plrename	c0	10000	9789	97	52	62	13941	4152	1041	1024	17	0.9789	0.1024	0.702173445233484	0.983669548511047
salm10000rep17_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	10000	9275	608	109	8	9302	27	1005	1005	0	0.9275	0.1005	0.9970973984089443	1.0
salm10000rep17_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	10000	8149	1710	141	0	8149	0	963	963	0	0.8149	0.0963	1.0	1.0
salm10000rep17_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	10000	5619	4127	254	0	5619	0	842	842	0	0.5619	0.0842	1.0	1.0
salm10000rep17_kr2plrename_c1	Round1-2	kr2plrename	c1	10000	915	4792	4293	0	915	0	244	244	0	0.0915	0.0244	1.0	1.0
salm10000rep18_kr2plrename_c0	Round1-2	kr2plrename	c0	10000	9767	119	50	64	13906	4139	973	961	12	0.9767	0.0961	0.7023586940888825	0.987667009249743
salm10000rep18_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	10000	9285	602	107	6	9319	34	950	950	0	0.9285	0.095	0.9963515398647924	1.0
salm10000rep18_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	10000	8181	1689	128	2	8184	3	910	910	0	0.8181	0.091	0.999633431085044	1.0
salm10000rep18_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	10000	5794	3975	230	1	5794	0	781	781	0	0.5794	0.0781	1.0	1.0
salm10000rep18_kr2plrename_c1	Round1-2	kr2plrename	c1	10000	914	4807	4279	0	914	0	234	234	0	0.0914	0.0234	1.0	1.0
salm100rep4_kr2plrename_c0	Round1-2	kr2plrename	c0	100	96	0	3	1	4241	4145	25	9	16	0.96	0.09	0.02263617071445414	0.36
salm100rep4_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100	90	6	4	0	116	26	9	9	0	0.9	0.09	0.7758620689655172	1.0
salm100rep4_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100	80	16	4	0	83	3	8	8	0	0.8	0.08	0.963855421686747	1.0
salm100rep4_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100	54	41	5	0	54	0	8	8	0	0.54	0.08	1.0	1.0
salm100rep4_kr2plrename_c1	Round1-2	kr2plrename	c1	100	6	46	48	0	6	0	2	2	0	0.06	0.02	1.0	1.0
salm100000rep13_kr2plrename_c0	Round1-2	kr2plrename	c0	100000	97761	1040	515	684	101726	3965	9421	9406	15	0.97761	0.09406	0.9610227473802174	0.9984078123341471
salm100000rep13_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100000	92416	6396	1134	54	92448	32	9287	9287	0	0.92416	0.09287	0.9996538594669436	1.0
salm100000rep13_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100000	81741	16869	1375	15	81741	0	8948	8948	0	0.81741	0.08948	1.0	1.0
salm100000rep13_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100000	56907	40544	2544	5	56907	0	7737	7737	0	0.56907	0.07737	1.0	1.0
salm100000rep13_kr2plrename_c1	Round1-2	kr2plrename	c1	100000	9138	47753	43109	0	9138	0	2331	2331	0	0.09138	0.02331	1.0	1.0
salm100rep20_kr2plrename_c0	Round1-2	kr2plrename	c0	100	93	2	2	3	4188	4095	32	10	22	0.93	0.1	0.022206303724928367	0.3125
salm100rep20_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100	87	8	5	0	117	30	10	10	0	0.87	0.1	0.7435897435897436	1.0
salm100rep20_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100	75	20	5	0	76	1	9	9	0	0.75	0.09	0.9868421052631579	1.0
salm100rep20_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100	48	47	5	0	48	0	8	8	0	0.48	0.08	1.0	1.0
salm100rep20_kr2plrename_c1	Round1-2	kr2plrename	c1	100	7	55	38	0	7	0	3	3	0	0.07	0.03	1.0	1.0
salm10000rep14_kr2plrename_c0	Round1-2	kr2plrename	c0	10000	9785	106	44	65	13879	4094	923	907	16	0.9785	0.0907	0.7050219756466605	0.9826652221018418
salm10000rep14_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	10000	9303	587	104	6	9338	35	898	898	0	0.9303	0.0898	0.9962518740629686	1.0
salm10000rep14_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	10000	8222	1652	126	0	8225	3	873	873	0	0.8222	0.0873	0.9996352583586626	1.0
salm10000rep14_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	10000	5705	4066	229	0	5705	0	761	761	0	0.5705	0.0761	1.0	1.0
salm10000rep14_kr2plrename_c1	Round1-2	kr2plrename	c1	10000	933	4733	4334	0	933	0	238	238	0	0.0933	0.0238	1.0	1.0
salm100rep7_kr2plrename_c0	Round1-2	kr2plrename	c0	100	95	1	2	2	4271	4176	22	2	20	0.95	0.02	0.022243034418169046	0.09090909090909091
salm100rep7_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100	88	9	3	0	119	31	2	2	0	0.88	0.02	0.7394957983193278	1.0
salm100rep7_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100	79	18	3	0	82	3	2	2	0	0.79	0.02	0.9634146341463414	1.0
salm100rep7_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100	60	36	4	0	60	0	2	2	0	0.6	0.02	1.0	1.0
salm100rep7_kr2plrename_c1	Round1-2	kr2plrename	c1	100	6	55	39	0	6	0	0	0	0	0.06	0.0	1.0	0.0
salm100000rep3_kr2plrename_c0	Round1-2	kr2plrename	c0	100000	97759	1014	521	706	101876	4117	9453	9434	19	0.97759	0.09434	0.9595881267423142	0.9979900560668571
salm100000rep3_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100000	92478	6293	1172	57	92510	32	9295	9295	0	0.92478	0.09295	0.9996540914495731	1.0
salm100000rep3_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100000	81835	16725	1428	12	81838	3	8942	8942	0	0.81835	0.08942	0.999963342212664	1.0
salm100000rep3_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100000	56734	40666	2597	3	56734	0	7670	7670	0	0.56734	0.0767	1.0	1.0
salm100000rep3_kr2plrename_c1	Round1-2	kr2plrename	c1	100000	9168	47850	42982	0	9168	0	2304	2304	0	0.09168	0.02304	1.0	1.0
salm100rep8_kr2plrename_c0	Round1-2	kr2plrename	c0	100	97	1	1	1	4236	4139	35	16	19	0.97	0.16	0.022898961284230405	0.45714285714285713
salm100rep8_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100	91	8	1	0	124	33	14	14	0	0.91	0.14	0.7338709677419355	1.0
salm100rep8_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100	77	21	2	0	79	2	12	12	0	0.77	0.12	0.9746835443037974	1.0
salm100rep8_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100	54	43	3	0	54	0	10	10	0	0.54	0.1	1.0	1.0
salm100rep8_kr2plrename_c1	Round1-2	kr2plrename	c1	100	9	55	36	0	9	0	4	4	0	0.09	0.04	1.0	1.0
salm100000rep10_kr2plrename_c0	Round1-2	kr2plrename	c0	100000	97837	974	513	676	101812	3975	9577	9554	23	0.97837	0.09554	0.9609574509880957	0.9975984128641537
salm100000rep10_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100000	92607	6158	1180	55	92642	35	9409	9409	0	0.92607	0.09409	0.9996222015932299	1.0
salm100000rep10_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100000	81844	16723	1423	10	81847	3	9056	9056	0	0.81844	0.09056	0.9999633462436008	1.0
salm100000rep10_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100000	56824	40567	2608	1	56824	0	7822	7822	0	0.56824	0.07822	1.0	1.0
